Date,Open,High,Low,Close,Adj Close,Volume
2019-04-18,"5,326.65","5,340","5,232.8","5,326.7","5,326.7","8,933.0857207"
2019-04-19,"5,292.95","5,376","5,220","5,293","5,293","6,304.47589936"
2019-04-20,"5,319.95","5,404.84614183","5,283.9","5,319.935017","5,319.935017","6,628.71813571"
2019-04-21,"5,322.25","5,368","5,255","5,322.2757072","5,322.2757072","5,965.30313646"
2019-04-22,"5,431.35","5,459.5","5,276.5","5,431.87219827","5,431.87219827","11,817.26382953"
2019-04-23,"5,576.95","5,647.4","5,387.5","5,577","5,577","18,389.72428398"
2019-04-24,"5,476.15","5,690","5,407.1","5,476.2","5,476.2","17,046.20695629"
2019-04-25,"5,210.15","5,558","5,055","5,210.1","5,210.1","18,692.37228919"
2019-04-26,"5,423.45","5,525","5,159.2","5,423.4839686","5,423.4839686","23,685.06950451"
2019-04-27,"5,436.25","5,458","5,351","5,436","5,436","4,450.4375392"
2019-04-28,"5,477.95","5,545.7","5,400.1","5,477.9","5,477.9","7,876.07269185"
2019-04-29,"5,451.65","5,518","5,365","5,451","5,451","7,125.7008164"
2019-04-30,"5,609.15","5,612","5,442","5,609.1","5,609.1","7,848.44880556"
2019-05-01,"5,611.15","5,655","5,577.5","5,611.2","5,611.2","5,683.39695394"
2019-05-02,"5,737.05","5,784.3","5,611.1","5,737.6","5,737.6","10,507.44708227"
2019-05-03,"6,013.85","6,150","5,702.29694186","6,012.5","6,012.5","19,758.38670842"
2019-05-04,"6,123.55","6,189.9903581","5,863.4","6,123","6,123","8,976.07648764"
2019-05-05,"6,041.55","6,148","5,956","6,041.8","6,041.8","6,218.11739498"
2019-05-06,"6,047.1","6,102","5,901","6,047.8","6,047.8","6,474.68552559"
2019-05-07,"6,213.85","6,325","6,022.9","6,212","6,212","10,849.63149192"
2019-05-08,"6,204.45","6,240","6,007.8","6,204.4","6,204.4","8,855.97167699"
2019-05-09,"6,297.05","6,344","6,100.6","6,297","6,297","9,931.47481961"
2019-05-10,"6,455.75","6,522.2","6,212.2","6,455.74228553","6,455.74228553","14,637.9315385"
2019-05-11,"7,149.6","7,243","6,434.6","7,149.3","7,149.3","34,022.01362222"
2019-05-12,"6,990.95","7,448","6,858","6,990.98838042","6,990.98838042","34,966.95039606"
2019-05-13,"7,970.05","8,050","6,879.9649408","7,970.1","7,970.1","33,332.29222735"
2019-05-14,"7,891.15","8,194.1","7,615","7,891.1","7,891.1","31,586.2933492"
2019-05-15,"8,111.45","8,199.9","7,832.4","8,111.466315","8,111.466315","18,476.6342918"
2019-05-16,"7,876.85","8,352.3","7,700.1","7,874.5","7,874.5","22,913.81254569"
2019-05-17,"7,302.85","7,910","6,999.9105737","7,302.9","7,302.9","28,477.85242605"
2019-05-18,"7,308.05","7,518","7,207.6","7,308","7,308","9,826.73274577"
2019-05-19,"8,176.95","8,218.7","7,238","8,174.8","8,174.8","22,151.71389996"
2019-05-20,"7,913.65","8,269.2","7,600.1","7,914.4","7,914.4","18,041.99483468"
2019-05-21,"7,967.75","8,094","7,814.8","7,966.9","7,966.9","7,826.14278543"
2019-05-22,"7,730","8,039.9","7,500","7,729.7","7,729.7","10,230.98315093"
2019-05-23,"7,890.95","7,957.3","7,436.4","7,891.3","7,891.3","10,666.77410868"
2019-05-24,"8,052.65","8,158.6","7,784.5","8,052.6","8,052.6","9,787.82089115"
2019-05-25,"8,061.45","8,135.2","7,933.8592913","8,061.4","8,061.4","5,628.85257823"
2019-05-26,"8,669.95","8,828","7,877.93890221","8,669.99218367","8,669.99218367","19,225.87117095"
2019-05-27,"8,810.45","8,958.3","8,645.3","8,810.5","8,810.5","17,554.09903891"
2019-05-28,"8,704.75","8,871.3","8,517.4","8,704.8","8,704.8","11,937.59153402"
2019-05-29,"8,707.05","8,796.5","8,455","8,707","8,707","10,092.87889863"
2019-05-30,"8,292.25","9,109","8,005","8,292.2","8,292.2","19,903.23324186"
2019-05-31,"8,475.95","8,532.3","8,099.9","8,475.92149104","8,475.92149104","10,981.2237639"
2019-06-01,"8,569.05","8,625.7","8,451","8,569.1","8,569.1","5,656.65530798"
2019-06-02,"8,737.05","8,825","8,518","8,737","8,737","6,160.24524824"
2019-06-03,"8,445.9","8,747","8,300","8,448.6","8,448.6","13,587.05550034"
2019-06-04,"7,649.05","8,459.8","7,501.52785992","7,649.1","7,649.1","32,741.14984421"
2019-06-05,"7,777.95","7,936.5","7,593.9","7,777.9","7,777.9","11,207.26369522"
2019-06-06,"7,737.5","7,873.5","7,455","7,739.60904343","7,739.60904343","7,140.71817097"
2019-06-07,"7,972.95","8,150","7,721.1","7,973","7,973","13,316.36321774"
2019-06-08,"7,944.45","8,068","7,800.1","7,944.3","7,944.3","5,030.33131761"
2019-06-09,"7,566.45","7,965.6","7,497.9","7,566","7,566","6,312.00007647"
2019-06-10,"7,954.95","8,048.1","7,513.2","7,954.9","7,954.9","9,174.12524157"
2019-06-11,"7,911.95","8,049","7,711","7,911.8","7,911.8","6,086.67159411"
2019-06-12,"8,137.95","8,250","7,821","8,138","8,138","9,621.41729065"
2019-06-13,"8,251.2","8,333","8,026","8,250.7","8,250.7","8,552.44626208"
2019-06-14,"8,678.8","8,719.9","8,161.7","8,677.6","8,677.6","12,513.01353346"
2019-06-15,"8,828.65","8,930","8,607.2","8,828.6","8,828.6","9,481.63152479"
2019-06-16,"9,065.9","9,395.5","8,801","9,066.7","9,066.7","20,819.46174957"
2019-06-17,"9,375.05","9,420","8,972.2","9,380","9,380","12,869.98374101"
2019-06-18,"9,010.55","9,490","8,945","9,009","9,009","11,930.9980375"
2019-06-19,"9,313.05","9,320","8,972.8","9,313.03881886","9,313.03881886","5,743.64012554"
2019-06-20,"9,589","9,624","9,241","9,587.5","9,587.5","10,649.63370604"
2019-06-21,"9,909.05","9,962.2","9,538","9,909.1","9,909.1","19,130.57012768"
2019-06-22,"10,514.5","11,232","9,925","10,515","10,515","39,167.59082785"
2019-06-23,"10,983.5","11,369","10,539","10,983.58758","10,983.58758","18,463.67840342"
2019-06-24,"11,039.5","11,136","10,560","11,040","11,040","15,009.27284787"
2019-06-25,"11,616.5","11,649","10,802","11,616","11,616","20,371.28022616"
2019-06-26,"12,337.5","13,764","11,527.02355731","12,337","12,337","54,890.729327245"
2019-06-27,"11,134.5","13,242","10,388","11,135","11,135","47,303.784667154"
2019-06-28,"12,244.5","12,369","10,799","12,244.80500568","12,244.80500568","33,115.313604074"
2019-06-29,"12,098.5","12,417","11,354","12,098","12,098","20,768.574795645"
2019-06-30,"10,995.5","12,234","10,889","10,995","10,995","17,303.444011379"
2019-07-01,"10,546.5","11,231","10,088","10,537","10,537","26,340.341955227"
2019-07-02,"10,830.5","10,965","9,728.2","10,830","10,830","28,556.246015822"
2019-07-15,"10,879","10,947","9,880","10,879","10,879","22,783.41977705"
2019-07-16,"9,478.65","11,058","9,389.8","9,477","9,477","25,722.89654086"
2019-07-18,"9,667.55","10,000","9,145.1","9,667.5","9,667.5","19,774.22703726"
2019-07-19,"10,481.5","10,760","10,118","10,487","10,487","14,195.65175292"
2019-07-20,"10,952.5","11,003","10,370","10,953","10,953","10,304.68289743"
2019-07-21,"10,537.5","11,098","10,298","10,535","10,535","9,869.12003518"
2019-07-22,"10,284.5","10,690","10,052","10,282","10,282","10,937.46184524"
2019-07-23,"10,056.5","10,368","9,865","10,056","10,056","8,589.2150193"
2019-07-24,"9,789.6","10,029.99926176","9,534.05177698","9,789.431864","9,789.431864","12,644.85054529"
2019-07-25,"9,892.65","10,188","9,733.3","9,886.6","9,886.6","9,101.40653485"
2019-07-26,"9,802.45","9,940","9,650.2","9,802.5","9,802.5","5,162.09698793"
2019-07-27,"9,431.1","10,199","9,296","9,430.2","9,430.2","11,601.00750431"
2019-07-28,"9,216.6","9,573.3","9,101.4","9,216.5","9,216.5","5,930.91630479"
2019-07-29,"9,517.2","9,738.3","9,376.7","9,517.4","9,517.4","6,150.55112083"
2019-07-30,"9,606.5","9,747.76671","9,380","9,606.3","9,606.3","5,265.86642016"
2019-07-31,"9,989.2","10,120","9,569.68872","9,990.3","9,990.3","7,641.21113798"
2019-08-01,"10,377.5","10,500","9,875","10,377","10,377","7,968.39416785"
2019-08-02,"10,511.5","10,659","10,331","10,511","10,511","8,466.59362826"
2019-08-03,"10,840.5","10,917","10,492","10,841","10,841","7,321.77374781"
2019-08-04,"11,047","11,050","10,514","11,048","11,048","9,133.79022387"
2019-08-05,"11,778.5","11,939","10,936","11,778","11,778","15,704.55854228"
2019-08-06,"11,287.5","12,325","11,249","11,288","11,288","18,861.31780973"
2019-08-07,"11,963.5","12,153","11,299","11,969","11,969","13,638.85505346"
2019-08-08,"11,866.5","12,072","11,550","11,867","11,867","10,059.37670733"
2019-08-09,"11,906.5","12,130","11,703","11,906","11,906","9,033.45953351"
2019-08-10,"11,309.5","12,011","11,208","11,309","11,309","8,925.23388058"
2019-08-11,"11,516.5","11,580","11,129","11,517","11,517","5,236.86476073"
2019-08-12,"11,440.5","11,615","11,260","11,441","11,441","3,522.52250419"
2019-08-13,"10,917.5","11,468","10,800","10,917","10,917","8,857.7500133"
2019-08-14,"10,245.5","10,940","10,100","10,245","10,245","13,318.9692631"
2019-08-15,"10,399.5","10,471","9,522","10,399","10,399","18,144.2894901"
2019-08-16,"10,385","10,568","9,777","10,373","10,373","13,198.16050921"
2019-08-17,"10,202.5","10,494.70238424","10,004","10,203","10,203","4,829.59844562"
2019-08-18,"10,349.5","10,533","10,086","10,350","10,350","4,005.297284"
2019-08-19,"10,790.5","10,863","10,280","10,789","10,789","6,837.60804146"
2019-08-20,"10,847.5","10,993","10,584","10,847","10,847","6,129.22457436"
2019-08-21,"10,081.5","10,875","9,824","10,081","10,081","11,846.57735283"
2019-08-22,"10,181.5","10,255","9,787","10,182","10,182","6,362.3086331"
2019-08-23,"10,405.5","10,466","10,047","10,405.89454135","10,405.89454135","6,693.14983533"
2019-08-24,"10,043.5","10,427","9,893.8","10,044","10,044","5,054.93097282"
2019-08-25,"10,046.5","10,350","9,805.8","10,046","10,046","5,102.28674274"
2019-08-26,"10,319.5","10,675","10,063","10,320","10,320","9,032.49102773"
2019-08-27,"10,128.5","10,418","10,021","10,129","10,129","4,544.39862169"
2019-08-28,"9,729.95","10,370","9,570","9,724.8","9,724.8","10,320.43209739"
2019-08-29,"9,513.65","9,769","9,358.2","9,513.65695467","9,513.65695467","7,113.66795007"
2019-08-30,"9,613.65","9,725","9,380.4","9,613.69705575","9,613.69705575","3,732.45552792"
2019-08-31,"9,653.15","9,715","9,471.9","9,653","9,653","2,824.84736362"
2019-09-01,"9,818.45","9,868","9,555","9,818.5","9,818.5","2,705.79490531"
2019-09-02,"10,416.5","10,474","9,739.41620405","10,414","10,414","11,080.98460105"
2019-09-03,"10,708","10,766","10,291","10,707","10,707","9,833.21433747"
2019-09-04,"10,607.5","10,849","10,410","10,608","10,608","7,170.1995512"
2019-09-05,"10,590.5","10,663","10,481.64244548","10,591","10,591","2,992.96400702"
2019-09-06,"10,384.5","10,933","10,208","10,385","10,385","11,203.12970352"
2019-09-07,"10,506.5","10,582","10,300","10,506","10,506","3,336.78379218"
2019-09-08,"10,421.5","10,599","10,241.90944816","10,421","10,421","3,660.50302838"
2019-09-09,"10,375.5","10,557","10,118","10,375.29347732","10,375.29347732","5,104.29276287"
2019-09-10,"10,083","10,399","9,959","10,082.92035674","10,082.92035674","4,172.14724133"
2019-09-11,"10,171.5","10,300","9,814","10,172","10,172","4,367.25905561"
2019-09-12,"10,433.5","10,488","10,064","10,433.01813883","10,433.01813883","4,402.64912384"
2019-09-13,"10,289.5","10,475","10,155","10,289","10,289","4,369.99038171"
2019-09-14,"10,383.5","10,488","10,255","10,383.11355094","10,383.11355094","3,337.67453128"
2019-09-15,"10,319.5","10,403","10,275","10,319.63622064","10,319.63622064","1,860.9925739"
2019-09-16,"10,328.5","10,404","10,091","10,328","10,328","5,510.14841709"
2019-09-17,"10,253.5","10,330","10,163","10,253","10,253","2,885.03712611"
2019-09-18,"10,196.5","10,278","10,111","10,196","10,196","3,412.69481623"
2019-09-19,"10,272.5","10,487","9,655","10,269","10,269","9,654.89529467"
2019-09-20,"10,170.5","10,340","10,104","10,170.45673593","10,170.45673593","2,578.75214004"
2019-09-21,"10,033.5","10,212","9,942.9","10,035","10,035","3,052.24139039"
2019-09-22,"10,067.5","10,105","9,880.7","10,068","10,068","2,715.04254818"
2019-09-23,"9,695.05","10,098","9,610.3","9,695","9,695","5,303.00694102"
2019-09-24,"8,710.45","9,795","8,100","8,710.5","8,710.5","34,022.28649641"
2019-09-25,"8,492.35","8,800","8,262","8,498.7","8,498.7","13,144.60556042"
2019-09-26,"8,118.05","8,495.5","7,796.6","8,116.2649249","8,116.2649249","15,723.15185094"
2019-09-27,"8,252.05","8,309.8","7,906.3","8,252","8,252","7,478.64196373"
2019-09-28,"8,254.95","8,390","8,032.1","8,252.2","8,252.2","5,028.57752372"
2019-09-29,"8,108.75","8,260.2","7,930","8,108.76773568","8,108.76773568","6,199.51490966"
2019-09-30,"8,265.4","8,385","7,733.3","8,264.1","8,264.1","10,935.79391633"
2019-10-01,"8,362.65","8,539.3","8,228","8,362.7","8,362.7","5,864.50194936"
2019-10-02,"8,317.3","8,399.9","8,193","8,317.5","8,317.5","3,052.0933094"
2019-10-03,"8,200.05","8,440","8,084.1","8,200","8,200","3,949.81294171"
2019-10-04,"8,187.05","8,313.3","8,032.7","8,187","8,187","3,187.97882047"
2019-10-05,"8,167.85","8,210.8","8,040","8,167.9","8,167.9","3,343.76073651"
2019-10-06,"7,889.05","8,183.23540584","7,806.7","7,889.1","7,889.1","5,748.9965332"
2019-10-07,"8,245.95","8,366.1","7,793.2","8,245.94421157","8,245.94421157","8,034.28607858"
2019-10-08,"8,232.15","8,362","8,132.7","8,232.1","8,232.1","3,552.26927457"
2019-10-09,"8,601.15","8,719.2","8,146.55980111","8,599","8,599","8,366.71338281"
2019-10-10,"8,599.95","8,683.9","8,472","8,597.9","8,597.9","4,325.04886561"
2019-10-11,"8,352.45","8,815.3","8,302","8,352.3","8,352.3","5,828.01813057"
2019-10-12,"8,352.25","8,423.7","8,253","8,349.7","8,349.7","1,895.76574813"
2019-10-13,"8,308.2","8,477.96534398","8,160.4","8,305.7","8,305.7","4,051.8118596"
2019-10-14,"8,364.65","8,428.2","8,227.3","8,364.6727206","8,364.6727206","2,627.02283216"
2019-10-15,"8,178.45","8,439.7","8,100","8,178.5","8,178.5","3,222.11913836"
2019-10-16,"8,004.95","8,204.3","7,960","8,004.98381643","8,004.98381643","7,109.15255169"
2019-10-17,"8,075.65","8,150.5326571","7,949.3","8,075.6","8,075.6","2,794.04447369"
2019-10-18,"7,991.05","8,135.11397057","7,860","7,991","7,991","5,283.96062223"
2019-10-19,"7,980.35","8,119.5","7,927","7,980.3","7,980.3","3,497.93328794"
2019-10-20,"8,241.65","8,337","7,921.6","8,241.6","8,241.6","4,838.1323299"
2019-10-21,"8,211.95","8,371.3","8,181.8","8,211.9","8,211.9","3,425.66433478"
2019-10-22,"8,117.45","8,333","8,102.4","8,117.5","8,117.5","3,333.37600651"
2019-10-23,"7,431.95","8,106.7","7,333.4","7,431.9","7,431.9","13,048.74447807"
2019-10-24,"7,480.35","7,529","7,367.9","7,480.3","7,480.3","5,959.5880511"
2019-10-25,"8,628.35","8,803.1","7,426","8,629.1","8,629.1","16,473.51996145"
2019-10-26,"9,177.65","10,480","8,575","9,177.9","9,177.9","32,593.88788134"
2019-10-27,"9,619.45","9,823.86430734","9,121.2","9,622.7","9,622.7","10,863.87114273"
2019-10-28,"9,472.35","9,948.9","9,300","9,472.3","9,472.3","8,688.14843608"
2019-10-29,"9,459.3","9,559.80072846","9,100","9,459.6","9,459.6","7,366.94834547"
2019-10-30,"9,230.05","9,483.3","9,035","9,230.7","9,230.7","5,007.67602275"
2019-10-31,"9,151.15","9,467.1","8,982.1","9,151.1","9,151.1","5,595.12735269"
2019-11-01,"9,268.95","9,333","9,085.5577764","9,268.9","9,268.9","4,134.18736762"
2019-11-02,"9,332.95","9,429.5","9,242.7","9,333","9,333","3,603.71425702"
2019-11-03,"9,232.55","9,400.6","9,100","9,232.6","9,232.6","3,568.76866569"
2019-11-04,"9,439.05","9,645","9,152","9,439","9,439","7,456.80911029"
2019-11-05,"9,355.1","9,504.09548235","9,185.1","9,356.1","9,356.1","3,401.99596134"
2019-11-06,"9,365.05","9,475","9,278","9,365","9,365","3,464.13011941"
2019-11-07,"9,215.95","9,387.1","9,051.6","9,216","9,216","3,719.39115983"
2019-11-08,"8,800.05","9,252.9","8,681","8,800","8,800","7,819.37826764"
2019-11-09,"8,830.45","8,896","8,734.8","8,830.5","8,830.5","1,954.09472422"
2019-11-10,"9,067.75","9,250","8,764","9,068","9,068","4,608.22784923"
2019-11-11,"8,737.75","9,108.5","8,616.5","8,737.7","8,737.7","4,223.34969323"
2019-11-12,"8,810.95","8,910","8,602","8,811","8,811","3,490.88779184"
2019-11-13,"8,813.05","8,849.9","8,730.3","8,813","8,813","1,323.48808067"
2019-11-14,"8,651.35","8,817.4","8,600","8,651.3","8,651.3","3,287.25649143"
2019-11-15,"8,482.45","8,800","8,420.1","8,482.45910512","8,482.45910512","5,165.64200628"
2019-11-16,"8,520.55","8,577","8,440.1","8,520.6","8,520.6","1,533.25961433"
2019-11-17,"8,531.15","8,699.5","8,404.4","8,531.1044356","8,531.1044356","2,814.07339072"
2019-11-18,"8,216.45","8,537","8,117","8,216.5","8,216.5","6,326.9144916"
2019-11-19,"8,161.45","8,245.53052527","8,051.7","8,161.4","8,161.4","3,702.25017858"
2019-11-20,"8,117.75","8,257.8","8,081","8,117.75292661","8,117.75292661","2,032.65509316"
2019-11-21,"7,665.3","8,155.9","7,500","7,664.8","7,664.8","9,850.83144901"
2019-11-22,"7,337.1","7,766","6,819.2","7,335.5","7,335.5","19,340.57711962"
2019-11-23,"7,358.05","7,385","7,141","7,358.1","7,358.1","4,619.52607578"
2019-11-24,"7,003.05","7,372","6,982.7","7,003","7,003","8,101.79957084"
2019-11-25,"7,158.75","7,414.4","6,618","7,158.71305963","7,158.71305963","18,484.88828895"
2019-11-26,"7,205.25","7,386.3","7,047.2","7,205.28588175","7,205.28588175","5,188.77081248"
2019-11-27,"7,543.45","7,689","6,878.2","7,543.5","7,543.5","13,865.24160352"
2019-11-28,"7,475.95","7,690","7,415","7,475.9","7,475.9","4,385.79354263"
2019-11-29,"7,788.15","7,933.4","7,450","7,787","7,787","7,271.83051408"
2019-11-30,"7,598.25","7,861.6","7,492","7,598.2","7,598.2","4,887.71752574"
2019-12-01,"7,453.05","7,600.1","7,288.6","7,453","7,453","6,320.64328145"
2019-12-02,"7,362.05","7,467.3","7,206.4","7,362.0607448","7,362.0607448","4,617.11226293"
2019-12-03,"7,348.35","7,454.6","7,287","7,348.3","7,348.3","2,277.48348707"
2019-12-04,"7,264.55","7,890","7,129","7,264.5","7,264.5","11,684.3670093"
2019-12-05,"7,440.45","7,530.9","7,191","7,440.4","7,440.4","4,757.27436311"
2019-12-06,"7,574.95","7,661.8","7,350","7,574.9","7,574.9","5,672.53035867"
2019-12-07,"7,547.05","7,669.8","7,516.7","7,547","7,547","1,711.94453555"
2019-12-08,"7,569.2","7,620","7,433.6","7,568.58080309","7,568.58080309","4,299.77000183"
2019-12-09,"7,374.15","7,748.7","7,306.2","7,374.2","7,374.2","6,533.89643022"
2019-12-10,"7,268.25","7,434.6","7,200","7,268.23742998","7,268.23742998","3,620.65723486"
2019-12-11,"7,230.65","7,312","7,169","7,230.7","7,230.7","3,119.9883008"
2019-12-12,"7,234.85","7,369.0188921","7,132.8","7,234.8823457","7,234.8823457","5,569.20684352"
2019-12-13,"7,283.15","7,332","7,218.7","7,283.2","7,283.2","2,880.0229918"
2019-12-14,"7,104.65","7,290.5","7,032.6","7,104.6","7,104.6","3,402.52894041"
2019-12-15,"7,155.05","7,224.8","7,043.9","7,155.1","7,155.1","3,240.99006743"
2019-12-16,"6,928.25","7,196","6,900","6,928.28070801","6,928.28070801","13,313.21164333"
2019-12-17,"6,667.05","6,972","6,620","6,667.1","6,667.1","12,621.20512287"
2019-12-18,"7,319.75","7,482.2","6,477","7,319.7","7,319.7","13,734.02631526"
2019-12-19,"7,175.05","7,417.1","7,079.7","7,175.1","7,175.1","5,410.7800573"
2019-12-20,"7,210.65","7,249","7,116.8","7,210.6","7,210.6","5,700.546158"
2019-12-21,"7,167.45","7,215.1","7,136.5","7,167.4","7,167.4","2,276.6287464"
2019-12-22,"7,512.6","7,535","7,159.6","7,512.4","7,512.4","3,548.26521912"
2019-12-23,"7,357.85","7,715.1","7,282.4","7,357.82355132","7,357.82355132","7,080.18164496"
2019-12-24,"7,257.25","7,445","7,182.1","7,257.2","7,257.2","4,210.34291008"
2019-12-25,"7,220.05","7,294.2","7,113.2","7,220","7,220","3,352.92890003"
2019-12-26,"7,240.75","7,465","7,181.8","7,241","7,241","4,660.72222378"
2019-12-27,"7,278.65","7,300","7,113.3","7,278.7","7,278.7","3,983.9518899"
2019-12-28,"7,337.9","7,390","7,279.2","7,338.6","7,338.6","2,568.07773656"
2019-12-29,"7,415.95","7,551.6","7,311.6","7,415.9","7,415.9","2,488.16536488"
2019-12-30,"7,261.65","7,421.7","7,201.29026477","7,261.6","7,261.6","4,074.56813932"
2019-12-31,"7,209.45","7,333","7,161.3","7,210.8","7,210.8","2,991.75698465"
2020-01-01,"7,213.05","7,285.1","7,185.4","7,213.1","7,213.1","2,045.34352654"
2020-01-02,"6,989.45","7,225.8","6,963","6,989.5","6,989.5","4,848.08533009"
2020-01-03,"7,356.95","7,444.9","6,909.3","7,356.9","7,356.9","6,653.41435718"
2020-01-04,"7,373.05","7,422","7,297.3","7,373","7,373","4,264.09072769"
2020-01-05,"7,346.65","7,509.9","7,315.8","7,344.9","7,344.9","4,415.50940959"
2020-01-06,"7,769.75","7,785","7,358","7,768.7","7,768.7","8,425.22110587"
2020-01-07,"8,173.75","8,210.3","7,741.9","8,173.6","8,173.6","12,283.01195997"
2020-01-08,"8,052.95","8,442","7,877.6","8,052.93510231","8,052.93510231","11,730.09453023"
2020-01-09,"7,819.55","8,036.8","7,756","7,819.1","7,819.1","4,647.50903251"
2020-01-10,"8,117.95","8,135.1","7,675.8","8,118","8,118","7,570.47612482"
2020-01-11,"8,011.4","8,282.4","7,991.8","8,011.1","8,011.1","4,183.15118237"
2020-01-12,"8,161.05","8,173.7","7,951.7","8,163.3","8,163.3","3,192.15614311"
2020-01-13,"8,117.25","8,199.7","8,053.6","8,117.3","8,117.3","2,584.53374706"
2020-01-14,"8,782.85","8,829","8,095.8","8,783.1","8,783.1","16,409.44550076"
2020-01-15,"8,792.55","8,873","8,560.1","8,792.5","8,792.5","8,759.3300696"
2020-01-16,"8,719.25","8,839.9","8,579.8","8,719.29661989","8,719.29661989","5,284.39695443"
2020-01-17,"8,884.15","9,000","8,674.2","8,883.8","8,883.8","9,686.5770215"
2020-01-18,"8,913.25","8,965","8,791.12468089","8,913.2","8,913.2","3,445.52363409"
2020-01-19,"8,715.6","9,169.5","8,450","8,716.8","8,716.8","12,375.23939497"
2020-01-20,"8,645.55","8,741.1","8,519.6","8,645.9","8,645.9","4,097.39219037"
2020-01-21,"8,739.95","8,787.17417425","8,500","8,739.98859801","8,739.98859801","3,244.68977424"
2020-01-22,"8,643.95","8,799.9","8,580.5","8,644","8,644","2,318.28967089"
2020-01-23,"8,371.35","8,670.4","8,296","8,371.4","8,371.4","5,649.27226725"
2020-01-24,"8,442.75","8,523","8,246","8,442.71967559","8,442.71967559","3,506.61810351"
2020-01-25,"8,370.25","8,447.2","8,280","8,370.20246779","8,370.20246779","2,074.71740015"
2020-01-26,"8,609.95","8,631.6","8,301","8,609.92237508","8,609.92237508","3,488.3795325"
2020-01-27,"8,910.15","9,001.86207428","8,585","8,908.8","8,908.8","6,254.17700264"
2020-01-28,"9,361.75","9,400","8,911.1","9,357.8","9,357.8","8,901.35395421"
2020-01-29,"9,334.75","9,442.3","9,242.2","9,335","9,335","4,514.60100524"
2020-01-30,"9,492.85","9,550","9,122.8","9,492.8","9,492.8","8,996.70706469"
2020-01-31,"9,371.45","9,519.9","9,220.3","9,371.2","9,371.2","4,846.00120544"
2020-02-01,"9,408.45","9,476.4","9,318","9,408.5","9,408.5","2,530.3795247"
2020-02-02,"9,366.4","9,501.3","9,165","9,366.3","9,366.3","6,420.65451945"
2020-02-03,"9,318.35","9,628.6","9,247","9,318.4","9,318.4","6,715.969034"
2020-02-04,"9,199.45","9,359.8","9,112.5","9,202.6","9,202.6","4,068.07713089"
2020-02-05,"9,624.65","9,731.9","9,180.2023255","9,624.66257768","9,624.66257768","10,733.50147094"
2020-02-06,"9,728.15","9,860","9,547","9,728.18361011","9,728.18361011","8,573.99505675"
2020-02-07,"9,780.3","9,860","9,683.9","9,781.326356","9,781.326356","3,642.62762409"
2020-02-08,"9,877.95","9,920.8","9,657.8","9,878","9,878","5,514.13004837"
2020-02-09,"10,131.5","10,165","9,871.1","10,132","10,132","9,549.47791455"
2020-02-10,"9,878.35","10,187","9,701","9,880.9","9,880.9","8,509.02948587"
2020-02-11,"10,252.5","10,316","9,720","10,251","10,251","8,442.10248227"
2020-02-12,"10,329.5","10,460","10,238","10,329","10,329","8,663.41995549"
2020-02-13,"10,204.5","10,491","10,058","10,204","10,204","8,960.48238544"
2020-02-14,"10,319.5","10,373","10,101","10,320","10,320","4,111.54516903"
2020-02-15,"9,890.05","10,373","9,800","9,890","9,890","6,352.74506535"
2020-02-16,"9,989.95","10,037","9,651.3","9,990","9,990","6,872.4485538"
2020-02-17,"9,684.95","9,969.2","9,501.5","9,685","9,685","9,207.64225468"
2020-02-18,"10,187.5","10,275","9,625.8","10,187.47945432","10,187.47945432","8,216.61521098"
2020-02-19,"9,613.9","10,310","9,290","9,613.7","9,613.7","13,855.95289603"
2020-02-20,"9,608.35","9,699.9","9,359.7","9,608.36162622","9,608.36162622","6,491.31556117"
2020-02-21,"9,700.05","9,760.3","9,566.8","9,700","9,700","10,944.4373905"
2020-02-22,"9,660.65","9,719","9,565.1","9,660.7","9,660.7","1,841.3618217"
2020-02-23,"9,982.85","10,001","9,660","9,982.8","9,982.8","7,212.46540585"
2020-02-24,"9,672.65","10,022","9,441.2","9,673.8","9,673.8","6,581.26874051"
2020-02-25,"9,350.9","9,691.9","9,251.4","9,351","9,351","8,435.61903746"
2020-02-26,"8,817.55","9,385.9","8,652.7","8,815.5","8,815.5","14,573.44335791"
2020-02-27,"8,779.55","8,975","8,555","8,779.52733636","8,779.52733636","8,381.33012406"
2020-02-28,"8,763.25","8,908.3","8,455.09929552","8,763.2","8,763.2","6,956.17305392"
2020-02-29,"8,581.1","8,829","8,581","8,581.42934763","8,581.42934763","2,389.59843812"
2020-03-01,"8,558.35","8,775","8,460","8,558.5","8,558.5","5,383.3323415"
2020-03-02,"8,925.45","8,990.8","8,524.62816151","8,926","8,926","5,163.96080005"
2020-03-03,"8,813.25","8,940","8,686.2","8,813.08377098","8,813.08377098","5,316.03145312"
2020-03-04,"8,785.6","8,877.7","8,718.4","8,786","8,786","4,168.30491772"
2020-03-05,"9,075.05","9,186.5","8,788.6","9,075","9,075","5,663.17162512"
2020-03-06,"9,172.85","9,199.7","9,011.3","9,174.5","9,174.5","3,113.23593574"
2020-03-07,"8,918.95","9,241.5","8,867.4","8,919","8,919","4,483.88453322"
2020-03-08,"8,062.25","8,919","8,060","8,060.6","8,060.6","24,945.37631121"
2020-03-09,"7,902.65","8,287.21364132","7,700","7,902.7","7,902.7","26,024.36453419"
2020-03-10,"7,983.95","8,180","7,776.6","7,982.3","7,982.3","10,230.12952078"
